0.0136054421768707,0.0331462644686075,0.016220600162206,0.0338450380756678,0.0397672162948594,0.0255102040816327
0.146258503401361,0.106804629954402,0.115571776155718,0.0854587211410613,0.0979631425800194,0.0793530178028658
0.102040816326531,0.107330761136443,0.170316301703163,0.189894838631693,0.161736178467507,0.16804168475901
0.00680272108843537,0.00227990178884602,0.0040551500405515,0.00870300979088601,0.011639185257032,0.014329135909683
0.136054421768707,0.0669940371799369,0.0417680454176805,0.043273298682461,0.0533462657613967,0.0511289622231871
0.00680272108843537,0.009470361276745,0.0097323600973236,0.0129336395503445,0.0118816682832202,0.00575336517585758
0.102040816326531,0.0701508242721852,0.0993511759935118,0.0616463193521093,0.0691076624636275,0.0531914893617021
0.0102040816326531,0.014030164854437,0.008110300081103,0.0129336395503445,0.0143064985451018,0.0112896222318715
0.0374149659863946,0.0736583654857945,0.0385239253852393,0.0328780369877916,0.032007759456838,0.0438558402084238
0.0306122448979592,0.0175377060680463,0.0170316301703163,0.0143841411821588,0.0191561590688652,0.0182370820668693
0.231292517006803,0.275341985268327,0.261962692619627,0.280672065756074,0.261396702230844,0.29656969170647
0.17687074829932,0.223254998246229,0.21735604217356,0.223377251299408,0.227691561590689,0.232739904472427
